Ticker,close,date,high,low,month,open,volume
DRREDDY,1069.29,11/1/2023 5:30,1084.08,1062.9,2023-11,1077.0,1376665
DRREDDY,1067.7,11/2/2023 5:30,1083.0,1064.68,2023-11,1076.0,2365835
DRREDDY,1052.61,11/3/2023 5:30,1075.4,1049.42,2023-11,1075.4,2921805
DRREDDY,1067.62,11/6/2023 5:30,1071.43,1056.64,2023-11,1060.0,2847485
DRREDDY,1080.87,11/7/2023 5:30,1094.61,1063.96,2023-11,1074.8,3498735
DRREDDY,1090.71,11/8/2023 5:30,1100.07,1081.32,2023-11,1085.78,2096955
DRREDDY,1091.59,11/9/2023 5:30,1099.79,1088.0,2023-11,1095.78,1642660
DRREDDY,1084.98,11/10/2023 5:30,1090.14,1074.4,2023-11,1087.99,1144920
DRREDDY,1089.95,11/12/2023 5:30,1091.54,1087.0,2023-11,1090.0,100560
DRREDDY,1083.97,11/13/2023 5:30,1096.36,1076.42,2023-11,1086.0,855910
DRREDDY,1083.99,11/15/2023 5:30,1091.03,1081.0,2023-11,1086.19,1422405
DRREDDY,1108.85,11/16/2023 5:30,1115.0,1084.17,2023-11,1085.0,1695060
DRREDDY,1122.31,11/17/2023 5:30,1127.9,1109.0,2023-11,1113.0,2120630
DRREDDY,1120.83,11/20/2023 5:30,1131.22,1117.18,2023-11,1122.99,2001625
DRREDDY,1129.29,11/21/2023 5:30,1135.79,1121.1,2023-11,1122.0,1903465
DRREDDY,1132.91,11/22/2023 5:30,1146.0,1131.02,2023-11,1131.02,2124580
DRREDDY,1128.93,11/23/2023 5:30,1136.89,1121.77,2023-11,1135.0,1511300
DRREDDY,1129.23,11/24/2023 5:30,1151.37,1123.0,2023-11,1129.99,2305405
DRREDDY,1135.16,11/28/2023 5:30,1142.89,1129.4,2023-11,1129.4,1555790
DRREDDY,1143.07,11/29/2023 5:30,1148.8,1130.8,2023-11,1139.58,1602385
DRREDDY,1157.63,11/30/2023 5:30,1160.0,1143.2,2023-11,1145.0,4267760
DRREDDY,1149.88,12/1/2023 5:30,1171.31,1147.89,2023-12,1160.0,1391500
