Ticker,close,date,high,low,month,open,volume
TATAMOTORS,627.7,11/1/2023 5:30,633.8,626.3,2023-11,630.0,8785264
TATAMOTORS,636.45,11/2/2023 5:30,638.2,630.1,2023-11,632.0,9934305
TATAMOTORS,647.5,11/3/2023 5:30,666.0,646.2,2023-11,662.0,23087856
TATAMOTORS,646.05,11/6/2023 5:30,652.85,643.2,2023-11,652.85,10801301
TATAMOTORS,645.0,11/7/2023 5:30,649.9,643.3,2023-11,645.0,6588073
TATAMOTORS,642.55,11/8/2023 5:30,649.05,641.9,2023-11,648.0,6551864
TATAMOTORS,649.35,11/9/2023 5:30,653.65,642.7,2023-11,644.0,10155047
TATAMOTORS,651.05,11/10/2023 5:30,652.95,644.0,2023-11,649.35,6425792
TATAMOTORS,653.55,11/12/2023 5:30,657.95,652.4,2023-11,657.95,2245583
TATAMOTORS,653.25,11/13/2023 5:30,654.0,649.3,2023-11,653.0,3279829
TATAMOTORS,671.55,11/15/2023 5:30,673.5,656.55,2023-11,660.0,11324434
TATAMOTORS,680.4,11/16/2023 5:30,685.5,670.9,2023-11,674.0,17501373
TATAMOTORS,681.55,11/17/2023 5:30,687.65,679.6,2023-11,682.5,9563220
TATAMOTORS,674.3,11/20/2023 5:30,686.75,670.7,2023-11,682.0,8324354
TATAMOTORS,681.7,11/21/2023 5:30,683.3,675.0,2023-11,677.0,7291057
TATAMOTORS,681.2,11/22/2023 5:30,687.35,676.05,2023-11,683.95,9279642
TATAMOTORS,679.95,11/23/2023 5:30,685.9,677.05,2023-11,683.2,5885370
TATAMOTORS,673.7,11/24/2023 5:30,681.95,671.25,2023-11,681.4,6951690
TATAMOTORS,697.5,11/28/2023 5:30,699.45,674.25,2023-11,677.45,16015860
TATAMOTORS,712.35,11/29/2023 5:30,714.4,694.35,2023-11,702.75,16122864
TATAMOTORS,706.4,11/30/2023 5:30,717.25,697.0,2023-11,716.3,24275245
TATAMOTORS,705.45,12/1/2023 5:30,711.0,703.0,2023-12,708.0,10565415
TATAMOTORS,705.6,12/4/2023 5:30,717.0,704.8,2023-12,716.0,9348036
TATAMOTORS,708.95,12/5/2023 5:30,714.9,705.0,2023-12,705.9,9601509
TATAMOTORS,722.45,12/6/2023 5:30,724.8,709.0,2023-12,709.05,12148825
TATAMOTORS,721.95,12/7/2023 5:30,727.5,716.0,2023-12,725.0,10451801
TATAMOTORS,714.55,12/8/2023 5:30,727.6,707.5,2023-12,722.05,8557203
TATAMOTORS,720.8,12/11/2023 5:30,726.5,716.55,2023-12,717.8,6403209
TATAMOTORS,715.4,12/12/2023 5:30,724.8,713.0,2023-12,724.8,6461539
TATAMOTORS,720.3,12/13/2023 5:30,721.45,713.5,2023-12,716.0,5807736
TATAMOTORS,719.75,12/14/2023 5:30,724.7,718.6,2023-12,724.0,6732352
TATAMOTORS,732.4,12/15/2023 5:30,734.0,721.25,2023-12,723.9,12082079
TATAMOTORS,730.8,12/18/2023 5:30,734.75,728.1,2023-12,732.9,5450397
TATAMOTORS,728.95,12/19/2023 5:30,732.6,726.0,2023-12,732.6,4511101
TATAMOTORS,705.25,12/20/2023 5:30,733.0,703.05,2023-12,730.95,8107602
TATAMOTORS,708.85,12/21/2023 5:30,711.9,696.25,2023-12,703.0,7702232
TATAMOTORS,724.7,12/22/2023 5:30,731.0,712.0,2023-12,716.8,12062238
TATAMOTORS,719.55,12/26/2023 5:30,727.5,716.6,2023-12,727.4,7229143
TATAMOTORS,740.9,12/27/2023 5:30,741.85,725.15,2023-12,728.0,15052800
TATAMOTORS,753.9,12/28/2023 5:30,757.95,739.05,2023-12,742.65,14906199
TATAMOTORS,779.95,12/29/2023 5:30,802.9,754.0,2023-12,755.0,41170191
TATAMOTORS,790.6,1/1/2024 5:30,798.7,781.05,2024-01,785.0,12570717
TATAMOTORS,784.4,1/2/2024 5:30,804.0,779.0,2024-01,800.5,13791090
