Ticker,close,date,high,low,month,open,volume
HINDUNILVR,2472.25,11/1/2023 5:30,2493.95,2466.8,2023-11,2485.0,1267131
HINDUNILVR,2486.8,11/2/2023 5:30,2496.0,2463.3,2023-11,2475.0,1595123
HINDUNILVR,2509.25,11/3/2023 5:30,2512.5,2485.8,2023-11,2497.0,1125583
HINDUNILVR,2497.4,11/6/2023 5:30,2517.75,2491.1,2023-11,2515.0,1338677
HINDUNILVR,2496.45,11/7/2023 5:30,2505.2,2485.25,2023-11,2496.0,1473411
HINDUNILVR,2519.35,11/8/2023 5:30,2525.0,2497.7,2023-11,2498.0,745022
HINDUNILVR,2476.7,11/9/2023 5:30,2522.0,2473.05,2023-11,2520.05,1823094
HINDUNILVR,2486.55,11/10/2023 5:30,2488.6,2465.35,2023-11,2477.0,771062
HINDUNILVR,2491.55,11/12/2023 5:30,2499.0,2486.0,2023-11,2494.05,82500
HINDUNILVR,2478.15,11/13/2023 5:30,2487.2,2471.0,2023-11,2477.2,760809
HINDUNILVR,2486.4,11/15/2023 5:30,2503.05,2476.0,2023-11,2501.9,1457029
HINDUNILVR,2491.2,11/16/2023 5:30,2505.8,2475.35,2023-11,2480.2,1420578
HINDUNILVR,2528.8,11/17/2023 5:30,2533.5,2465.0,2023-11,2465.0,1756043
HINDUNILVR,2506.45,11/20/2023 5:30,2534.5,2500.0,2023-11,2534.45,944231
HINDUNILVR,2505.25,11/21/2023 5:30,2517.0,2498.0,2023-11,2505.0,1088806
HINDUNILVR,2521.9,11/22/2023 5:30,2524.25,2504.0,2023-11,2507.75,816610
HINDUNILVR,2519.9,11/23/2023 5:30,2527.75,2506.2,2023-11,2506.2,1023670
HINDUNILVR,2515.2,11/24/2023 5:30,2519.8,2507.45,2023-11,2515.1,735137
HINDUNILVR,2510.55,11/28/2023 5:30,2531.75,2500.0,2023-11,2531.75,1880641
HINDUNILVR,2525.05,11/29/2023 5:30,2528.65,2508.1,2023-11,2512.0,1265214
HINDUNILVR,2545.55,11/30/2023 5:30,2554.5,2516.15,2023-11,2516.15,3095684
HINDUNILVR,2563.65,12/1/2023 5:30,2581.95,2542.0,2023-12,2547.5,1345599
HINDUNILVR,2602.3,12/4/2023 5:30,2608.4,2575.0,2023-12,2577.0,2188039
HINDUNILVR,2563.25,12/5/2023 5:30,2637.0,2556.3,2023-12,2637.0,3108717
HINDUNILVR,2567.65,12/6/2023 5:30,2583.7,2563.0,2023-12,2570.0,1573754
HINDUNILVR,2518.25,12/7/2023 5:30,2559.8,2498.6,2023-12,2551.1,3925967
HINDUNILVR,2522.3,12/8/2023 5:30,2533.95,2508.3,2023-12,2519.0,1605805
HINDUNILVR,2503.65,12/11/2023 5:30,2529.95,2499.0,2023-12,2522.3,2012243
HINDUNILVR,2502.75,12/12/2023 5:30,2518.0,2497.0,2023-12,2500.0,1677929
HINDUNILVR,2511.9,12/13/2023 5:30,2516.7,2498.05,2023-12,2507.85,1513205
HINDUNILVR,2516.35,12/14/2023 5:30,2524.8,2501.2,2023-12,2521.35,2166569
HINDUNILVR,2522.9,12/15/2023 5:30,2532.0,2507.0,2023-12,2520.0,2543337
HINDUNILVR,2535.5,12/18/2023 5:30,2544.5,2515.0,2023-12,2520.15,1969036
HINDUNILVR,2560.7,12/19/2023 5:30,2566.95,2535.0,2023-12,2535.05,1656220
HINDUNILVR,2557.5,12/20/2023 5:30,2572.95,2547.0,2023-12,2572.95,1468642
HINDUNILVR,2553.2,12/21/2023 5:30,2580.0,2536.0,2023-12,2542.25,1945695
HINDUNILVR,2575.6,12/22/2023 5:30,2579.75,2546.8,2023-12,2559.2,1174984
HINDUNILVR,2584.75,12/26/2023 5:30,2591.65,2567.05,2023-12,2575.6,893776
HINDUNILVR,2608.3,12/27/2023 5:30,2612.0,2580.9,2023-12,2586.0,1073278
HINDUNILVR,2633.8,12/28/2023 5:30,2640.0,2606.85,2023-12,2613.85,1635216
HINDUNILVR,2663.95,12/29/2023 5:30,2667.1,2621.25,2023-12,2633.8,1305681
HINDUNILVR,2654.75,1/1/2024 5:30,2669.4,2638.0,2024-01,2663.85,526353
HINDUNILVR,2613.8,1/2/2024 5:30,2653.95,2607.0,2024-01,2648.0,1310629
HINDUNILVR,2606.55,1/3/2024 5:30,2628.6,2595.55,2024-01,2599.0,1008270
HINDUNILVR,2592.55,1/4/2024 5:30,2623.0,2588.05,2024-01,2606.55,1376844
HINDUNILVR,2620.05,1/5/2024 5:30,2629.9,2595.0,2024-01,2595.0,1150738
HINDUNILVR,2578.25,1/8/2024 5:30,2626.0,2566.5,2024-01,2624.95,1189828
HINDUNILVR,2579.75,1/9/2024 5:30,2589.0,2571.55,2024-01,2582.55,1017205
HINDUNILVR,2577.4,1/10/2024 5:30,2594.3,2565.0,2024-01,2580.0,881278
HINDUNILVR,2536.2,1/11/2024 5:30,2589.0,2531.85,2024-01,2580.0,2399600
HINDUNILVR,2544.0,1/12/2024 5:30,2555.0,2511.85,2024-01,2533.5,2979841
HINDUNILVR,2573.2,1/15/2024 5:30,2578.75,2531.0,2024-01,2546.0,1391204
HINDUNILVR,2569.1,1/16/2024 5:30,2584.6,2556.35,2024-01,2573.2,1599406
HINDUNILVR,2562.9,1/17/2024 5:30,2571.35,2539.75,2024-01,2549.0,3047652
HINDUNILVR,2548.0,1/18/2024 5:30,2570.0,2537.55,2024-01,2570.0,1273095
HINDUNILVR,2565.4,1/19/2024 5:30,2573.95,2532.0,2024-01,2565.0,1323064
HINDUNILVR,2468.9,1/20/2024 5:30,2523.0,2466.1,2024-01,2519.95,2467648
HINDUNILVR,2375.55,1/23/2024 5:30,2480.5,2365.45,2024-01,2451.0,4369332
HINDUNILVR,2441.65,1/24/2024 5:30,2445.9,2367.15,2024-01,2388.0,1551469
HINDUNILVR,2428.3,1/25/2024 5:30,2468.0,2420.2,2024-01,2454.8,2364765
HINDUNILVR,2444.4,1/29/2024 5:30,2449.0,2410.0,2024-01,2410.0,1587091
HINDUNILVR,2458.65,1/30/2024 5:30,2494.55,2447.3,2024-01,2454.0,1793711
HINDUNILVR,2481.55,1/31/2024 5:30,2485.9,2441.75,2024-01,2450.0,1445004
HINDUNILVR,2473.6,2/1/2024 5:30,2511.55,2468.35,2024-02,2475.1,1727534
HINDUNILVR,2452.6,2/2/2024 5:30,2486.9,2442.0,2024-02,2477.0,1956115
