Ticker,close,date,high,low,month,open,volume
KOTAKBANK,1724.4,11/1/2023 5:30,1735.95,1717.85,2023-11,1731.0,2528105
KOTAKBANK,1737.7,11/2/2023 5:30,1758.65,1732.1,2023-11,1735.0,2550558
KOTAKBANK,1733.25,11/3/2023 5:30,1744.25,1730.1,2023-11,1740.0,1558958
KOTAKBANK,1740.2,11/6/2023 5:30,1747.0,1732.0,2023-11,1744.0,1186685
KOTAKBANK,1751.25,11/7/2023 5:30,1754.4,1726.1,2023-11,1735.15,3599603
KOTAKBANK,1746.25,11/8/2023 5:30,1760.95,1740.0,2023-11,1753.0,3642837
KOTAKBANK,1744.95,11/9/2023 5:30,1756.7,1739.1,2023-11,1745.9,1943711
KOTAKBANK,1745.45,11/10/2023 5:30,1749.25,1734.6,2023-11,1734.6,1634799
KOTAKBANK,1752.5,11/12/2023 5:30,1755.9,1747.0,2023-11,1752.0,200366
KOTAKBANK,1748.2,11/13/2023 5:30,1752.2,1733.5,2023-11,1751.0,2855277
KOTAKBANK,1769.5,11/15/2023 5:30,1772.3,1750.15,2023-11,1761.0,3432271
KOTAKBANK,1772.85,11/16/2023 5:30,1783.4,1765.0,2023-11,1771.0,2079116
KOTAKBANK,1764.6,11/17/2023 5:30,1784.25,1759.3,2023-11,1760.0,2710870
KOTAKBANK,1770.55,11/20/2023 5:30,1775.95,1750.1,2023-11,1756.0,1923651
KOTAKBANK,1767.2,11/21/2023 5:30,1778.95,1760.65,2023-11,1778.95,2705765
KOTAKBANK,1745.65,11/22/2023 5:30,1763.0,1737.5,2023-11,1758.0,4513732
KOTAKBANK,1739.3,11/23/2023 5:30,1748.8,1737.0,2023-11,1740.05,2836289
KOTAKBANK,1744.0,11/24/2023 5:30,1749.5,1733.7,2023-11,1739.5,2561979
KOTAKBANK,1742.25,11/28/2023 5:30,1748.0,1738.0,2023-11,1745.0,3349292
KOTAKBANK,1753.45,11/29/2023 5:30,1759.25,1740.2,2023-11,1748.5,3473140
KOTAKBANK,1755.45,11/30/2023 5:30,1766.0,1745.95,2023-11,1756.45,6254947
KOTAKBANK,1750.5,12/1/2023 5:30,1766.0,1748.25,2023-12,1760.0,2002378
