Ticker,close,date,high,low,month,open,volume
POWERGRID,200.95,11/1/2023 5:30,202.35,200.5,2023-11,202.35,5598615
POWERGRID,203.1,11/2/2023 5:30,203.65,200.9,2023-11,201.75,12924797
POWERGRID,204.4,11/3/2023 5:30,206.5,203.1,2023-11,203.4,8684015
POWERGRID,208.2,11/6/2023 5:30,208.95,204.95,2023-11,205.0,9804415
POWERGRID,208.0,11/7/2023 5:30,209.1,205.75,2023-11,208.2,10730361
POWERGRID,207.0,11/8/2023 5:30,209.6,206.65,2023-11,209.0,7435543
POWERGRID,209.8,11/9/2023 5:30,210.5,206.1,2023-11,207.3,13777877
POWERGRID,211.15,11/10/2023 5:30,213.0,209.6,2023-11,210.5,12066023
POWERGRID,212.0,11/12/2023 5:30,213.7,211.7,2023-11,213.6,1008214
POWERGRID,212.3,11/13/2023 5:30,215.1,210.7,2023-11,212.0,11352269
POWERGRID,210.15,11/15/2023 5:30,215.0,209.8,2023-11,215.0,19182861
POWERGRID,207.2,11/16/2023 5:30,208.85,205.7,2023-11,206.7,27533260
POWERGRID,209.5,11/17/2023 5:30,210.7,206.9,2023-11,207.7,16705395
POWERGRID,209.3,11/20/2023 5:30,211.2,208.85,2023-11,210.1,11156900
POWERGRID,208.95,11/21/2023 5:30,210.15,207.95,2023-11,210.0,9608081
POWERGRID,211.6,11/22/2023 5:30,212.6,208.2,2023-11,208.2,13079580
POWERGRID,210.9,11/23/2023 5:30,213.1,209.25,2023-11,212.05,11382709
POWERGRID,210.45,11/24/2023 5:30,212.1,209.5,2023-11,211.3,7250200
POWERGRID,210.2,11/28/2023 5:30,214.45,209.5,2023-11,214.45,15629209
POWERGRID,211.05,11/29/2023 5:30,211.45,209.1,2023-11,210.3,10062023
POWERGRID,208.95,11/30/2023 5:30,212.8,208.25,2023-11,210.4,60354322
POWERGRID,210.2,12/1/2023 5:30,212.45,209.45,2023-12,211.5,20719909
POWERGRID,212.9,12/4/2023 5:30,214.1,211.7,2023-12,211.7,27914088
POWERGRID,222.3,12/5/2023 5:30,223.25,211.55,2023-12,213.7,40709207
POWERGRID,224.4,12/6/2023 5:30,226.25,222.5,2023-12,226.0,29544730
POWERGRID,230.0,12/7/2023 5:30,232.4,224.25,2023-12,225.0,24534268
POWERGRID,228.6,12/8/2023 5:30,233.4,226.45,2023-12,231.8,22206320
POWERGRID,230.95,12/11/2023 5:30,232.9,226.55,2023-12,228.0,19106395
POWERGRID,231.35,12/12/2023 5:30,233.3,229.5,2023-12,230.0,14355329
POWERGRID,236.95,12/13/2023 5:30,237.5,230.6,2023-12,231.0,26878281
POWERGRID,232.1,12/14/2023 5:30,237.6,231.1,2023-12,237.25,29972018
POWERGRID,237.35,12/15/2023 5:30,238.1,227.15,2023-12,235.0,41341690
POWERGRID,231.85,12/18/2023 5:30,236.9,231.45,2023-12,236.9,29051897
POWERGRID,233.55,12/19/2023 5:30,234.4,230.85,2023-12,232.15,12612164
POWERGRID,227.15,12/20/2023 5:30,235.4,226.2,2023-12,234.95,20400245
POWERGRID,232.35,12/21/2023 5:30,233.2,222.7,2023-12,224.45,17755207
POWERGRID,231.75,12/22/2023 5:30,234.2,230.5,2023-12,233.0,9735375
POWERGRID,233.35,12/26/2023 5:30,235.8,231.05,2023-12,232.0,6772092
POWERGRID,234.05,12/27/2023 5:30,235.85,232.5,2023-12,235.0,10231881
POWERGRID,239.1,12/28/2023 5:30,239.95,234.1,2023-12,235.1,39164340
POWERGRID,237.2,12/29/2023 5:30,238.25,234.75,2023-12,237.8,12665999
POWERGRID,238.25,1/1/2024 5:30,239.5,236.4,2024-01,237.9,5952776
POWERGRID,237.85,1/2/2024 5:30,240.1,236.15,2024-01,240.0,9128513
POWERGRID,237.05,1/3/2024 5:30,238.7,234.6,2024-01,236.0,8284439
POWERGRID,241.45,1/4/2024 5:30,243.1,237.05,2024-01,238.0,19663959
POWERGRID,241.25,1/5/2024 5:30,245.0,239.3,2024-01,242.0,16345257
POWERGRID,242.35,1/8/2024 5:30,245.25,240.4,2024-01,242.4,13585746
POWERGRID,242.3,1/9/2024 5:30,244.65,241.5,2024-01,242.6,8688409
POWERGRID,239.15,1/10/2024 5:30,242.1,238.0,2024-01,241.0,16872195
POWERGRID,241.95,1/11/2024 5:30,243.1,239.2,2024-01,240.25,18812468
POWERGRID,239.5,1/12/2024 5:30,242.65,238.8,2024-01,242.5,11296498
POWERGRID,241.15,1/15/2024 5:30,241.5,237.0,2024-01,240.4,12597366
POWERGRID,239.05,1/16/2024 5:30,242.4,237.7,2024-01,241.65,7478450
POWERGRID,239.2,1/17/2024 5:30,241.2,237.7,2024-01,238.5,13620300
POWERGRID,233.45,1/18/2024 5:30,235.7,226.05,2024-01,227.25,25522629
POWERGRID,235.4,1/19/2024 5:30,236.95,232.4,2024-01,235.0,20931080
POWERGRID,237.2,1/20/2024 5:30,240.8,236.5,2024-01,238.0,6491870
POWERGRID,237.95,1/23/2024 5:30,246.8,236.25,2024-01,241.0,27492163
POWERGRID,246.2,1/24/2024 5:30,247.0,235.0,2024-01,236.15,28309825
POWERGRID,245.5,1/25/2024 5:30,248.7,243.1,2024-01,244.75,20651484
