Ticker,close,date,high,low,month,open,volume
WIPRO,380.95,11/1/2023 5:30,385.55,380.15,2023-11,383.85,2120976
WIPRO,383.65,11/2/2023 5:30,385.15,382.1,2023-11,383.8,2371365
WIPRO,383.55,11/3/2023 5:30,386.7,382.65,2023-11,386.0,2645764
WIPRO,384.65,11/6/2023 5:30,386.45,383.0,2023-11,386.0,2469968
WIPRO,383.3,11/7/2023 5:30,387.0,382.85,2023-11,384.9,2846089
WIPRO,382.2,11/8/2023 5:30,385.85,381.5,2023-11,384.6,3551026
WIPRO,380.85,11/9/2023 5:30,384.0,379.7,2023-11,383.0,4615563
WIPRO,379.3,11/10/2023 5:30,381.8,377.0,2023-11,380.3,5355350
WIPRO,382.45,11/12/2023 5:30,383.4,381.45,2023-11,383.4,1011662
WIPRO,381.65,11/13/2023 5:30,382.9,380.0,2023-11,382.6,1792951
WIPRO,391.65,11/15/2023 5:30,392.25,384.25,2023-11,385.55,5396259
WIPRO,397.1,11/16/2023 5:30,399.5,389.3,2023-11,391.65,6921788
WIPRO,395.4,11/17/2023 5:30,399.0,394.5,2023-11,398.0,3943464
WIPRO,400.2,11/20/2023 5:30,401.1,393.2,2023-11,393.2,4305248
WIPRO,400.65,11/21/2023 5:30,402.6,400.05,2023-11,402.6,2720124
WIPRO,400.25,11/22/2023 5:30,402.6,399.1,2023-11,402.5,2659291
WIPRO,402.5,11/23/2023 5:30,405.0,400.5,2023-11,400.5,4838680
WIPRO,396.0,11/24/2023 5:30,403.5,395.55,2023-11,402.5,3125283
WIPRO,396.85,11/28/2023 5:30,398.75,393.1,2023-11,397.0,4072657
WIPRO,406.25,11/29/2023 5:30,408.55,398.0,2023-11,398.0,7772043
WIPRO,413.05,11/30/2023 5:30,414.5,404.05,2023-11,406.95,9912979
WIPRO,407.65,12/1/2023 5:30,413.75,406.5,2023-12,413.75,4915213
WIPRO,407.45,12/4/2023 5:30,413.0,406.75,2023-12,412.7,5331236
WIPRO,404.35,12/5/2023 5:30,409.0,402.1,2023-12,407.4,5582684
WIPRO,418.75,12/6/2023 5:30,420.4,405.95,2023-12,406.75,11041035
WIPRO,418.25,12/7/2023 5:30,421.5,416.65,2023-12,420.0,5625276
WIPRO,422.6,12/8/2023 5:30,424.5,415.0,2023-12,418.8,7739561
WIPRO,420.6,12/11/2023 5:30,422.2,417.25,2023-12,420.0,5042121
WIPRO,422.2,12/12/2023 5:30,427.9,420.15,2023-12,420.7,5951682
WIPRO,419.65,12/13/2023 5:30,424.3,415.0,2023-12,423.55,4848408
WIPRO,434.4,12/14/2023 5:30,436.0,423.25,2023-12,423.5,12340688
WIPRO,446.55,12/15/2023 5:30,449.5,433.5,2023-12,436.05,20783617
WIPRO,445.25,12/18/2023 5:30,453.5,442.0,2023-12,446.0,10091036
WIPRO,438.7,12/19/2023 5:30,447.35,435.0,2023-12,445.6,8032347
WIPRO,431.95,12/20/2023 5:30,449.5,429.35,2023-12,442.0,13224971
WIPRO,434.0,12/21/2023 5:30,436.5,427.2,2023-12,428.9,5331504
WIPRO,462.65,12/22/2023 5:30,466.3,434.0,2023-12,435.3,23040407
WIPRO,470.1,12/26/2023 5:30,475.8,448.35,2023-12,454.0,27314322
WIPRO,470.95,12/27/2023 5:30,475.4,464.1,2023-12,468.5,12631496
WIPRO,469.45,12/28/2023 5:30,477.4,467.65,2023-12,472.55,8419978
WIPRO,471.3,12/29/2023 5:30,475.35,466.1,2023-12,470.95,7980570
WIPRO,477.15,1/1/2024 5:30,483.5,468.3,2024-01,473.0,10173639
WIPRO,469.2,1/2/2024 5:30,478.0,464.3,2024-01,478.0,7141257
WIPRO,455.9,1/3/2024 5:30,463.9,455.0,2024-01,463.9,9767182
WIPRO,452.4,1/4/2024 5:30,459.85,451.4,2024-01,457.0,7585168
WIPRO,456.6,1/5/2024 5:30,463.0,453.5,2024-01,455.05,8444565
WIPRO,450.35,1/8/2024 5:30,460.0,449.05,2024-01,457.5,5041443
WIPRO,450.75,1/9/2024 5:30,462.5,449.95,2024-01,458.0,7232524
WIPRO,453.6,1/10/2024 5:30,456.0,449.0,2024-01,451.45,4437338
WIPRO,448.2,1/11/2024 5:30,456.9,446.7,2024-01,454.95,4319409
WIPRO,465.45,1/12/2024 5:30,469.0,455.0,2024-01,455.0,18043367
WIPRO,494.6,1/15/2024 5:30,529.0,489.15,2024-01,511.95,63922132
WIPRO,485.0,1/16/2024 5:30,495.0,480.5,2024-01,495.0,12956246
WIPRO,482.4,1/17/2024 5:30,491.5,472.0,2024-01,475.15,14334466
WIPRO,482.65,1/18/2024 5:30,489.0,468.4,2024-01,482.4,13072462
