Ticker,close,date,high,low,month,open,volume
TECHM,1125.1,11/1/2023 5:30,1138.0,1119.95,2023-11,1130.95,1288497
TECHM,1115.5,11/2/2023 5:30,1130.0,1113.8,2023-11,1125.0,2493118
TECHM,1133.1,11/3/2023 5:30,1136.0,1116.0,2023-11,1124.0,1108121
TECHM,1142.15,11/6/2023 5:30,1144.8,1134.35,2023-11,1137.5,572330
TECHM,1149.0,11/7/2023 5:30,1150.3,1136.55,2023-11,1142.0,902481
TECHM,1139.15,11/8/2023 5:30,1152.85,1137.05,2023-11,1151.75,806162
TECHM,1123.95,11/9/2023 5:30,1141.0,1117.2,2023-11,1140.0,6042108
TECHM,1138.15,11/10/2023 5:30,1139.75,1121.5,2023-11,1122.0,706806
TECHM,1142.15,11/12/2023 5:30,1147.15,1140.0,2023-11,1146.0,86328
TECHM,1131.35,11/13/2023 5:30,1142.15,1128.0,2023-11,1140.6,435537
TECHM,1173.75,11/15/2023 5:30,1178.85,1143.5,2023-11,1145.0,2816201
TECHM,1207.2,11/16/2023 5:30,1214.95,1167.4,2023-11,1175.0,2294942
TECHM,1202.75,11/17/2023 5:30,1213.95,1198.0,2023-11,1212.2,1176628
TECHM,1211.8,11/20/2023 5:30,1222.5,1202.75,2023-11,1204.9,1077366
TECHM,1204.5,11/21/2023 5:30,1221.15,1200.4,2023-11,1219.95,1129326
TECHM,1215.4,11/22/2023 5:30,1218.0,1204.0,2023-11,1205.0,750622
TECHM,1210.9,11/23/2023 5:30,1220.9,1206.95,2023-11,1215.0,651637
TECHM,1197.85,11/24/2023 5:30,1214.95,1195.1,2023-11,1212.05,884921
TECHM,1202.4,11/28/2023 5:30,1209.0,1186.0,2023-11,1195.1,910795
TECHM,1221.7,11/29/2023 5:30,1234.6,1206.65,2023-11,1207.0,1898448
TECHM,1220.95,11/30/2023 5:30,1228.3,1208.7,2023-11,1222.0,2978406
TECHM,1220.55,12/1/2023 5:30,1226.8,1211.55,2023-12,1226.8,1017856
TECHM,1223.9,12/4/2023 5:30,1249.2,1218.0,2023-12,1238.0,1581599
TECHM,1220.6,12/5/2023 5:30,1226.25,1208.85,2023-12,1224.0,1499843
TECHM,1225.2,12/6/2023 5:30,1247.0,1218.65,2023-12,1223.0,2637916
TECHM,1223.25,12/7/2023 5:30,1231.0,1220.1,2023-12,1226.0,1076885
TECHM,1225.3,12/8/2023 5:30,1237.95,1217.25,2023-12,1230.0,2642571
TECHM,1233.3,12/11/2023 5:30,1240.5,1225.3,2023-12,1231.0,1558876
TECHM,1226.15,12/12/2023 5:30,1245.0,1218.65,2023-12,1237.95,1114846
TECHM,1216.1,12/13/2023 5:30,1233.95,1197.05,2023-12,1226.0,3025706
TECHM,1264.7,12/14/2023 5:30,1269.8,1230.15,2023-12,1235.0,5287733
TECHM,1306.1,12/15/2023 5:30,1324.8,1262.5,2023-12,1270.0,5900381
TECHM,1291.75,12/18/2023 5:30,1333.05,1286.45,2023-12,1305.0,2671348
TECHM,1281.45,12/19/2023 5:30,1300.95,1269.2,2023-12,1300.0,1717860
TECHM,1248.6,12/20/2023 5:30,1314.0,1238.2,2023-12,1291.0,2860865
TECHM,1250.1,12/21/2023 5:30,1258.55,1226.0,2023-12,1232.0,3337533
TECHM,1275.15,12/22/2023 5:30,1280.9,1242.5,2023-12,1260.0,2297352
TECHM,1282.0,12/26/2023 5:30,1288.75,1260.55,2023-12,1275.0,1720830
TECHM,1280.15,12/27/2023 5:30,1291.5,1267.25,2023-12,1287.9,1584695
TECHM,1285.95,12/28/2023 5:30,1289.0,1270.55,2023-12,1285.0,2284964
TECHM,1272.65,12/29/2023 5:30,1291.95,1268.1,2023-12,1285.95,1187193
TECHM,1297.15,1/1/2024 5:30,1303.8,1265.25,2024-01,1273.0,1776828
TECHM,1278.1,1/2/2024 5:30,1299.1,1272.85,2024-01,1298.0,1615064
TECHM,1244.2,1/3/2024 5:30,1274.0,1240.0,2024-01,1265.0,2231707
TECHM,1247.5,1/4/2024 5:30,1254.7,1231.7,2024-01,1250.1,3355191
TECHM,1248.3,1/5/2024 5:30,1271.85,1245.55,2024-01,1254.9,1756868
TECHM,1228.95,1/8/2024 5:30,1254.25,1221.4,2024-01,1250.2,1320667
TECHM,1235.65,1/9/2024 5:30,1251.2,1232.6,2024-01,1240.55,994439
TECHM,1240.9,1/10/2024 5:30,1246.45,1228.3,2024-01,1236.5,808638
TECHM,1249.4,1/11/2024 5:30,1261.8,1240.9,2024-01,1240.9,930492
TECHM,1308.05,1/12/2024 5:30,1311.75,1267.0,2024-01,1271.8,5023455
TECHM,1337.65,1/15/2024 5:30,1401.5,1333.85,2024-01,1335.0,6012767
TECHM,1320.4,1/16/2024 5:30,1332.2,1310.5,2024-01,1330.1,1883106
TECHM,1326.75,1/17/2024 5:30,1334.5,1305.25,2024-01,1306.0,2313059
TECHM,1355.15,1/18/2024 5:30,1369.5,1306.0,2024-01,1326.7,4533782
TECHM,1389.9,1/19/2024 5:30,1397.85,1355.0,2024-01,1373.9,4463826
TECHM,1385.6,1/20/2024 5:30,1406.2,1376.0,2024-01,1405.0,1001018
TECHM,1366.65,1/23/2024 5:30,1416.3,1356.75,2024-01,1396.5,2683661
TECHM,1407.95,1/24/2024 5:30,1410.5,1365.55,2024-01,1372.95,2008135
TECHM,1322.05,1/25/2024 5:30,1356.35,1312.05,2024-01,1348.0,8424862
TECHM,1314.35,1/29/2024 5:30,1338.0,1311.0,2024-01,1338.0,2495791
TECHM,1317.85,1/30/2024 5:30,1340.95,1315.0,2024-01,1323.95,2293154
TECHM,1333.65,1/31/2024 5:30,1336.0,1312.3,2024-01,1318.1,1798462
TECHM,1312.5,2/1/2024 5:30,1336.35,1309.75,2024-02,1330.0,2286420
TECHM,1338.1,2/2/2024 5:30,1354.0,1323.05,2024-02,1323.5,1838847
TECHM,1332.75,2/5/2024 5:30,1353.1,1328.0,2024-02,1345.8,953919
TECHM,1351.05,2/6/2024 5:30,1362.4,1328.1,2024-02,1330.0,2713529
TECHM,1318.0,2/7/2024 5:30,1358.7,1314.05,2024-02,1351.5,2004588
TECHM,1309.25,2/8/2024 5:30,1329.65,1302.0,2024-02,1326.0,2308756
TECHM,1311.05,2/9/2024 5:30,1321.45,1305.95,2024-02,1317.0,1085349
TECHM,1318.8,2/12/2024 5:30,1331.0,1311.1,2024-02,1318.4,1149683
TECHM,1328.45,2/13/2024 5:30,1334.8,1300.0,2024-02,1321.95,1127361
TECHM,1292.9,2/14/2024 5:30,1319.95,1282.65,2024-02,1310.0,3426103
TECHM,1300.35,2/15/2024 5:30,1308.0,1291.55,2024-02,1304.7,1703763
TECHM,1302.55,2/16/2024 5:30,1309.2,1298.0,2024-02,1305.1,1994659
TECHM,1310.0,2/19/2024 5:30,1318.0,1287.45,2024-02,1302.95,1496111
TECHM,1320.55,2/20/2024 5:30,1323.65,1302.0,2024-02,1310.0,2113200
TECHM,1296.6,2/21/2024 5:30,1325.0,1292.2,2024-02,1320.0,1769508
TECHM,1328.1,2/22/2024 5:30,1330.5,1299.35,2024-02,1307.0,2201424
TECHM,1322.25,2/23/2024 5:30,1342.55,1316.3,2024-02,1338.9,1660506
TECHM,1298.25,2/26/2024 5:30,1324.9,1295.0,2024-02,1322.25,1196507
TECHM,1296.05,2/27/2024 5:30,1305.05,1283.7,2024-02,1295.0,1488661
TECHM,1285.85,2/28/2024 5:30,1306.05,1271.0,2024-02,1302.0,1289779
TECHM,1273.85,2/29/2024 5:30,1285.2,1264.25,2024-02,1280.0,2251498
TECHM,1271.8,3/1/2024 5:30,1287.0,1268.0,2024-03,1287.0,1560034
TECHM,1272.5,3/2/2024 5:30,1282.0,1271.0,2024-03,1278.0,217683
TECHM,1280.05,3/4/2024 5:30,1285.5,1270.1,2024-03,1275.6,1843831
TECHM,1272.5,3/5/2024 5:30,1279.9,1259.1,2024-03,1274.9,1420379
TECHM,1271.0,3/6/2024 5:30,1274.35,1250.1,2024-03,1267.5,2064350
TECHM,1288.15,3/7/2024 5:30,1293.1,1265.55,2024-03,1275.0,2073691
TECHM,1289.0,3/11/2024 5:30,1296.3,1275.5,2024-03,1288.15,1577732
TECHM,1292.3,3/12/2024 5:30,1307.65,1277.7,2024-03,1295.0,1963068
